match_id,match_date,player_1_won,probability_peak_22,probability_peak_24,probability_peak_26,probability_peak_28
AZgDOT55,2024-07-30,0,0.2113529939,0.2159935921,0.2164168751,0.2174964029
IFqI8MaM,2024-07-30,1,0.1363511022,0.1363632988,0.1374182473,0.1380417732
SQU7NQbU,2024-07-30,1,0.3536133612,0.3542726719,0.3549110157,0.3549997202
r93A4vvg,2024-07-30,0,0.4847067771,0.4900986118,0.4891994294,0.4932074233
nXteufz1,2024-07-30,1,0.1805987397,0.1807856212,0.1808801651,0.1812090345
0UB4uaPF,2024-07-30,0,0.5813027818,0.581415359,0.5808534169,0.5795130702
Qs0Ot7B5,2024-07-30,0,0.6277475081,0.6192100244,0.6217182393,0.6212041248
xEuaA70k,2024-07-30,0,0.6136228604,0.6175621738,0.6125037851,0.6129674086
drIuByhA,2024-07-30,1,0.9635029065,0.9635961789,0.9636262494,0.9635886203
nL81Isgd,2024-07-30,1,0.3514112086,0.3394308649,0.3398422462,0.3400901425
rDNQSFGG,2024-07-30,0,0.2537471911,0.2530302741,0.2513646943,0.2508472516
AaPIUyn4,2024-07-30,0,0.1928188004,0.1983243301,0.1967067631,0.1960654495
YDldvPFF,2024-07-30,0,0.3226748676,0.3063285029,0.3030254444,0.3008753501
IJ3ezGEs,2024-07-30,1,0.6163627584,0.6163838284,0.6052260454,0.6157861405
jPgd7FSb,2024-07-31,0,0.7329636599,0.733689935,0.7339774061,0.7344095755
OSvlcmko,2024-07-31,0,0.21116307,0.2105947713,0.210890735,0.2119532653
0fHwJZmI,2024-07-31,0,0.5783789493,0.5700297008,0.5700102429,0.5687628202
jyKdWjx8,2024-07-31,0,0.5965299644,0.602495502,0.5990529463,0.5978409355
pvFeWEQ8,2024-07-31,1,0.7753982497,0.7679588744,0.7689241045,0.769924654
KWZGjtuK,2024-07-31,1,0.9424318563,0.9404113353,0.9395502013,0.9427194012
29YH1n9E,2024-07-31,1,0.2524241425,0.252428037,0.259794199,0.2521469898
2JBAtoyI,2024-08-01,0,0.8555592201,0.8585238495,0.8585731584,0.8580956677
2aLxGgtS,2024-08-01,0,0.1961828302,0.1944543314,0.1944455668,0.1954695404
nNNDOp0s,2024-08-01,0,0.3482650777,0.3479014477,0.3458525182,0.3461761742
4vhUxrKj,2024-08-01,1,0.4869921128,0.4872461641,0.4786229391,0.4868931648
hWdO37Uq,2024-08-01,1,0.6423753334,0.6390579599,0.6476491216,0.649665884
GYJcszwe,2024-08-02,1,0.9671614116,0.967824311,0.9677446616,0.9677144139
xOpMoW3M,2024-08-02,0,0.692132209,0.6978757216,0.6908906082,0.6895637959
vmNEXJAM,2024-08-02,0,0.5811891047,0.5843046694,0.5782034673,0.5713909507
vsUNaiC5,2024-08-02,0,0.3782311768,0.3750786399,0.3664401604,0.3622932195
jVCrlWyK,2024-08-02,1,0.7456492772,0.7472716905,0.7485549198,0.7553914208
88Gkqd8r,2024-08-03,1,0.7086397356,0.7089889217,0.7070175757,0.7075932367
Kdy9FGHN,2024-08-03,1,0.769000807,0.7678755362,0.766905631,0.7691391313
KAG92Ym3,2024-08-03,0,0.8103586993,0.812066272,0.8090862212,0.8121196546
M30zO8VN,2024-08-04,1,0.1947913653,0.1913151534,0.1835111077,0.2083663842
SIYcOxs4,2024-08-04,1,0.7370516881,0.7379699092,0.7314705014,0.7312021261
hO8JRjWb,2024-08-04,1,0.7697150782,0.7785533288,0.7798690342,0.7781639924
va790EXa,2024-08-04,1,0.3565715655,0.3546871748,0.3637434291,0.3630218262
8vaQdWWO,2024-08-04,0,0.54932492,0.5497567657,0.5524289405,0.559781234
MsPaBVoI,2024-08-04,0,0.4068289311,0.4025905798,0.4423516528,0.4354827053
OpS6MGBG,2024-08-04,1,0.5172794337,0.516480417,0.5181820557,0.5229731726
8Y5ZO3Y7,2024-08-04,0,0.4165504677,0.4174398755,0.4172630965,0.4147138143
h2XrFDng,2024-08-04,1,0.5163016158,0.5370497626,0.5387775673,0.5488883569
CtBmyb9l,2024-08-04,1,0.6423363047,0.6407911091,0.6410018832,0.6541783331
n5UzHZHt,2024-08-04,1,0.6548374822,0.6517428474,0.6400714883,0.640067465
zR0Ibh2C,2024-08-04,1,0.3461556271,0.3480783047,0.3470917689,0.3562685933
YLhITC1n,2024-08-04,1,0.3271334855,0.3232139335,0.3364172054,0.3344065746
EHLiDiH5,2024-08-04,0,0.4306996859,0.5120233946,0.460909108,0.4285385863
f5zjQbCi,2024-08-04,1,0.6751421134,0.6783774535,0.6657033483,0.6581302938
0lCRPU0B,2024-08-04,1,0.6111958425,0.6119236483,0.6134915115,0.6140630217
4zlMKxP7,2024-08-05,1,0.8471474516,0.852169197,0.8498302036,0.8426958894
842LdigM,2024-08-05,1,0.6100872037,0.611514792,0.6060066961,0.6063949356
IygqqSPF,2024-08-05,1,0.6278367719,0.6278926053,0.6273175636,0.6314523342
niRAYJ5t,2024-08-05,1,0.6314339531,0.6417183767,0.6243657428,0.6234535445
S6CRe59L,2024-08-05,1,0.5731429856,0.5738507439,0.5739017502,0.5734575325
G6iu10o1,2024-08-05,1,0.7611935579,0.7625518271,0.7652081212,0.7679621241
ruEblN1e,2024-08-05,1,0.7289221946,0.7163996252,0.7119552057,0.7214047838
vRc18rgR,2024-08-05,0,0.6600376162,0.6588549685,0.6635595134,0.6660830087
jgNwt286,2024-08-06,0,0.2225475956,0.2183849133,0.2202679232,0.2205425781
Uqfv48ek,2024-08-06,0,0.679603895,0.6879308907,0.6875472434,0.6799448358
WOnVrUan,2024-08-06,1,0.4333655534,0.4403943102,0.4438970642,0.4396875668
lfADI7Ar,2024-08-06,0,0.2041809082,0.2025311732,0.20070976,0.2005412033
EXmCS8F5,2024-08-06,1,0.4081906672,0.4091244705,0.4011157848,0.400823154
pM3MGoue,2024-08-06,1,0.6027675773,0.6036610707,0.603739662,0.6040718955
jJ6UEP97,2024-08-06,0,0.2314446954,0.2309013236,0.2307053995,0.2369194806
rwa2ZYfc,2024-08-06,0,0.4383682545,0.4371153047,0.4432137281,0.4429778692
WEqHxT1E,2024-08-06,0,0.6914728107,0.6917034772,0.6959353976,0.6957712837
tKk4UUpg,2024-08-06,0,0.161684188,0.1622986727,0.1549998358,0.1566272066
YmqnunaB,2024-08-06,1,0.4310931925,0.4313404171,0.432995489,0.4389323648
4z6JMwqp,2024-08-07,1,0.584893946,0.5782936426,0.5777184366,0.5748808721
WxS3TOO0,2024-08-07,1,0.5270418045,0.5289240536,0.5248598412,0.5216020215
ddVYPkI8,2024-08-07,1,0.603645435,0.6044434806,0.6072378566,0.6124783461
KpJCQnpI,2024-08-07,0,0.4867749696,0.4911045195,0.4905671224,0.4907772855
vkjws8Ub,2024-08-07,0,0.2620079178,0.2611943583,0.2620965076,0.2664446071
vumPz7WQ,2024-08-07,0,0.4083389757,0.4001001095,0.4103975654,0.4112926022
lUQMqp9s,2024-08-07,0,0.3346292767,0.3300109808,0.3348689891,0.3357661105
dfUUsOwf,2024-08-07,1,0.6087620083,0.6113140989,0.6128571631,0.6148981329
hOOsOTnL,2024-08-07,0,0.4454501917,0.4452068512,0.4456233109,0.4335899888
SAMKOQEU,2024-08-07,1,0.5350628826,0.5205018206,0.5219847982,0.5229621768
hfuLsLJj,2024-08-07,0,0.3791002884,0.379219306,0.3813844264,0.3740379737
bPTeVpfl,2024-08-07,0,0.3641344506,0.3634837033,0.3526379697,0.3620182957
r55fgPEF,2024-08-07,0,0.2230146606,0.2231284483,0.2281600246,0.2263778961
WtnRbkO8,2024-08-07,1,0.6980863415,0.6982517664,0.6972034647,0.6951832944
OhpTd25k,2024-08-08,0,0.2778412155,0.2787057748,0.2735211135,0.2731902344
fZopG115,2024-08-08,0,0.6055893362,0.6007012852,0.6023283083,0.6016997976
ldZ0T6hg,2024-08-08,0,0.3663232284,0.3677501415,0.3680338633,0.3736991212
2Z51uIUG,2024-08-08,0,0.2042058537,0.208843074,0.2032720709,0.2019395117
6Pu3cKQr,2024-08-08,1,0.9150401544,0.9149909786,0.914128303,0.9139214829
KY0yUh1f,2024-08-08,1,0.6470784764,0.6486593857,0.6511002406,0.6525212574
tWLM1GSN,2024-08-08,1,0.6295995353,0.6365720294,0.6361258703,0.6388088222
jmxD7qA6,2024-08-08,1,0.3612194752,0.3628876889,0.3622675251,0.3615460902
vsSprRyB,2024-08-08,0,0.5822936682,0.5771652272,0.5769557379,0.5836658569
ran95VVr,2024-08-08,0,0.5425155323,0.5414743988,0.5449271982,0.5412264226
SCmXkKr4,2024-08-08,0,0.107002602,0.1063793992,0.1088293193,0.1071871651
Clayk884,2024-08-08,1,0.7872845507,0.786953467,0.7863790688,0.7835133416
xh4vKcrh,2024-08-08,0,0.7431326241,0.7411352122,0.740906993,0.7467733943
6RQSrfBC,2024-08-09,1,0.3993935323,0.399679167,0.3996555576,0.3927799839
EL7wd38N,2024-08-09,1,0.5574933693,0.5580637739,0.5575146947,0.5595121
4ECvm7nS,2024-08-09,1,0.7694583052,0.7688724953,0.7681952038,0.7678676623
Yk2zNZfT,2024-08-09,1,0.4446242762,0.4496805361,0.4435127217,0.4457712952
Y9h2dmFa,2024-08-09,0,0.7168191749,0.7123066555,0.711787738,0.7135729536
Qqkfb9pm,2024-08-09,0,0.4141856901,0.414642738,0.4070292944,0.4089243748
dpDznlBl,2024-08-09,0,0.8153929985,0.8149161998,0.8154960086,0.8143910911
E70HhpcR,2024-08-09,0,0.1628612765,0.1620509988,0.1615647346,0.1614567416
juSc3dFk,2024-08-10,1,0.6599370507,0.6636566206,0.6624324545,0.6626787905
OCCmMBml,2024-08-10,1,0.1639609999,0.1655938683,0.1657517785,0.1638964932
dUUMT7bC,2024-08-10,1,0.748925193,0.7445573534,0.7434721676,0.7439180659
KIGz6vtg,2024-08-10,1,0.4472674158,0.4466743016,0.4401640287,0.4412318628
ngxoUG8s,2024-08-11,0,0.4775616719,0.4797760723,0.4841525648,0.4847130409
023SBZhD,2024-08-11,1,0.5566183757,0.549925734,0.5516801982,0.5582318821
thXWMa1E,2024-08-11,0,0.5112521024,0.5038024708,0.5038030334,0.5057791921
S8eEZxoK,2024-08-11,0,0.5741046729,0.5829495841,0.58204968,0.5828118735
E5VvLwWQ,2024-08-11,0,0.5001812994,0.5078962253,0.5091965298,0.5063065857
YkCBFHgl,2024-08-11,1,0.4634214732,0.4814770542,0.4805419252,0.4807539977
nZg2OCxJ,2024-08-11,0,0.5008942188,0.5027288067,0.4920800024,0.4909343992
v9jfQY76,2024-08-11,1,0.6172745354,0.6179280746,0.6194241094,0.6204978662
GjP33Tkm,2024-08-11,0,0.4509778452,0.4523733157,0.4532672374,0.4546280431
rcDb8rFD,2024-08-11,0,0.6035985042,0.6041430588,0.6015030765,0.5998930043
bDNKtfhm,2024-08-11,0,0.3609131161,0.3653063658,0.3672563162,0.366004996
CzUzwCiC,2024-08-11,1,0.8442409223,0.8435168887,0.8398916198,0.8435989697
SUWlnGUP,2024-08-11,0,0.6492667613,0.6473689855,0.6502316018,0.6522203247
K6zgSfwf,2024-08-11,0,0.334971483,0.3348928081,0.3322792532,0.3310892607
vNVSvYMa,2024-08-11,1,0.786796315,0.7901428989,0.7901670809,0.7914309327
Qqkpad97,2024-08-11,0,0.3584154316,0.3588442567,0.3600251299,0.3660766219
h8ttKC3N,2024-08-11,0,0.3200045962,0.3196892325,0.3205563531,0.3216658318
vmFJDeO0,2024-08-11,0,0.2941554214,0.2926790147,0.2936114801,0.2935517924
YVLv9kSP,2024-08-12,1,0.6170520053,0.6203291745,0.6194140411,0.6243866771
pbJ0YH9d,2024-08-12,0,0.626437107,0.6249372333,0.6239320429,0.6209788099
UkFkc7o4,2024-08-12,0,0.4525038084,0.4494399952,0.4468098687,0.4463261801
WjRDrHkf,2024-08-12,1,0.2431229881,0.2439031139,0.2431555889,0.2395287993
2esQcgf5,2024-08-12,1,0.4900926489,0.5022837118,0.4949228602,0.4937640123
GvivVCwo,2024-08-12,1,0.6637313384,0.6642985264,0.6653069863,0.6682497996
Q5MmLdBC,2024-08-12,0,0.4896356936,0.4937766641,0.4933794039,0.4944608057
AL0PzrA6,2024-08-12,0,0.4718382544,0.4727690373,0.4702670119,0.4693055233
6NCPU9r9,2024-08-12,1,0.6902566818,0.6875924668,0.6860312646,0.6842584558
rZUDzBke,2024-08-13,0,0.5040397677,0.4992038417,0.498383195,0.498116899
GWvfi2CM,2024-08-13,1,0.6383163085,0.6371586446,0.6372880289,0.6380877984
lEpT3udS,2024-08-13,0,0.4599666006,0.4558521174,0.4575060489,0.4587759889
6yr4oS3D,2024-08-13,1,0.2622054965,0.2680247823,0.2693256791,0.2689172658
bPJU1mlf,2024-08-13,0,0.5637333618,0.5638688597,0.5639341394,0.5633898596
lKmwepDc,2024-08-13,0,0.4750211001,0.4733569698,0.4726679011,0.4653588739
xdjmkA4l,2024-08-13,0,0.4533203847,0.4443183518,0.4446228286,0.4457163658
YNqdmlZ0,2024-08-13,1,0.7577942547,0.7589922889,0.7585496972,0.7577234397
6yn9K3yo,2024-08-13,0,0.578023523,0.5780174743,0.5799300316,0.5849404898
tEQBvPSG,2024-08-13,1,0.6405491541,0.6385764539,0.6399811553,0.6419890373
MqQj9VeK,2024-08-13,0,0.2513459238,0.2531331394,0.253566304,0.2559600974
xAVL39Js,2024-08-13,1,0.3668083885,0.3672248076,0.3609936135,0.3617305329
nFVPotzp,2024-08-14,1,0.8854805617,0.8865721129,0.8872700675,0.8882715466
zyCK7Nd3,2024-08-14,0,0.316744782,0.3213481178,0.319877787,0.3152412128
YoMabJJk,2024-08-14,1,0.5341220476,0.533685253,0.5403166172,0.5415881778
xtKKx3cT,2024-08-14,1,0.7023527947,0.7014757371,0.6964493696,0.6954701854
v1OMYlK7,2024-08-14,0,0.3719480887,0.3710446291,0.376186724,0.3770636561
ERShmmfA,2024-08-14,0,0.5206387723,0.5213051456,0.5263642708,0.5249680831
fcS3tob4,2024-08-14,1,0.6520676976,0.6428164994,0.6493259426,0.6496493103
Ysver7Ti,2024-08-14,0,0.4480575016,0.4535523273,0.4553089734,0.4572567661
rsPYqK4d,2024-08-14,1,0.6159843444,0.6148443234,0.6088393499,0.6173620882
4I2lqMF8,2024-08-14,1,0.5081882627,0.5075406806,0.5071130975,0.507156488
vRBFojQ1,2024-08-14,0,0.3183767325,0.3198718742,0.3207637612,0.3201338608
Y35CXBb5,2024-08-14,1,0.9437701117,0.9445093729,0.9438618872,0.9439701024
SM4HfWtR,2024-08-14,0,0.6226415266,0.6213585908,0.6243521065,0.6237227363
YB5jXtLj,2024-08-14,1,0.5808601716,0.5812418642,0.5821656102,0.5710854952
CUQzL8W0,2024-08-15,1,0.8075799275,0.8081421384,0.8078614349,0.8069887951
OUPcj3h3,2024-08-15,1,0.3696823243,0.3691093644,0.3694898578,0.3640847722
lMI6KRfm,2024-08-15,1,0.2679913924,0.2681132192,0.2611438675,0.2620377932
ptraW0IP,2024-08-15,0,0.4010284376,0.4011846033,0.4016314289,0.4020578967
0YeeuwIF,2024-08-15,1,0.6580425663,0.6597150527,0.6641624362,0.6639221821
d8XNr3XA,2024-08-15,1,0.8705914903,0.8680356368,0.8687547344,0.8710368309
zLDQ6lyA,2024-08-15,1,0.4392572572,0.4401869419,0.4407584044,0.435770699
z9q3ULVq,2024-08-15,1,0.1932824968,0.1933014282,0.1932153445,0.1934547667
ILQrbPPP,2024-08-15,0,0.4491213179,0.4485978785,0.4527435077,0.4483827175
p2c9r3UO,2024-08-15,1,0.6300293772,0.6311350302,0.6300128006,0.6288765018
Ec9iE9un,2024-08-15,0,0.3858053332,0.3951328294,0.3946340496,0.3952774813
U3vDlxdE,2024-08-16,1,0.6510226094,0.6524170163,0.6554151919,0.6542500276
vqizInEE,2024-08-16,1,0.8701570929,0.8710290045,0.8708377236,0.8707223868
hKIm6zcC,2024-08-16,1,0.6273149062,0.6286847027,0.6270852308,0.621369397
W27kNsjf,2024-08-16,0,0.4464250873,0.4453110599,0.4442950358,0.4459585891
CW5is3sQ,2024-08-16,1,0.7576161004,0.7563369507,0.7553719345,0.7520709174
6scpEx8T,2024-08-16,1,0.5047581703,0.5036924857,0.5031312654,0.5035626823
foA6uMen,2024-08-16,1,0.7048191654,0.7060437207,0.7061466743,0.7104022499
Ayg1xM9k,2024-08-16,0,0.453624568,0.4546214708,0.4519191465,0.4517711729
CSLXdV1K,2024-08-16,1,0.5888655264,0.5896946111,0.5917171047,0.5953740215
p0vvTsu2,2024-08-16,1,0.7023862736,0.702398326,0.7014575139,0.7006625312
4nlREiKi,2024-08-16,0,0.6390934582,0.6383498022,0.6373228326,0.6370176781
b3lheZKH,2024-08-17,1,0.8498460126,0.8615380402,0.8710936075,0.8840882192
tQWd2VAm,2024-08-17,0,0.3031441481,0.309022863,0.3127503551,0.3153108246
juSLg6a3,2024-08-17,1,0.816195266,0.8194436713,0.8196761889,0.8194329042
StV409u0,2024-08-17,0,0.506090971,0.5066422641,0.507943892,0.5078155286
67MBxO9E,2024-08-17,0,0.5000956412,0.5017947611,0.5031389114,0.5052124793
QBqPEKH7,2024-08-17,0,0.5302212054,0.4407576948,0.4155922721,0.4310443049
xGvU0wit,2024-08-17,0,0.6635898277,0.6698325469,0.6760095304,0.6870386599
Ue4UcIeD,2024-08-17,1,0.7535399574,0.7538011265,0.7517260063,0.754540725
KEtHGtme,2024-08-17,0,0.3665448457,0.3670063367,0.3678336941,0.3670064172
O8ODbmAC,2024-08-17,1,0.8317030672,0.8439220443,0.854665663,0.8669274731
SKyQrpEc,2024-08-17,1,0.6291310296,0.6303204945,0.6284845788,0.6292640282
Onm8I2Ir,2024-08-17,1,0.3058154909,0.2891992459,0.275418815,0.2574582106
jwopcej5,2024-08-17,1,0.3376861381,0.3170752699,0.3003074621,0.2797147183
Slc16rHU,2024-08-17,0,0.3206905363,0.3081272174,0.2973981879,0.3290311859
dMMLdRvP,2024-08-17,1,0.3270366731,0.3217613782,0.3197879221,0.3527883726
vs6r2sY1,2024-08-17,1,0.4149264554,0.4180930773,0.4210019924,0.4187176121
67IEkhRs,2024-08-17,0,0.3418762681,0.3418557485,0.3400164843,0.3372775884
CIjTpAlf,2024-08-18,0,0.6630252114,0.6664366094,0.6647633216,0.6612183072
6giyE8It,2024-08-18,1,0.4726666083,0.4744143055,0.4760978237,0.4782330406
zc3X18Oh,2024-08-18,1,0.2509056922,0.2306858251,0.2270075288,0.2247522748
CSo1yh8r,2024-08-18,1,0.5505326158,0.550761364,0.5499309264,0.547532684
UNdyaHLh,2024-08-18,1,0.7412309134,0.7412516422,0.7279943051,0.7282657377
EckBLTvP,2024-08-18,1,0.7540975849,0.7505798755,0.7478437419,0.751567951
Ork11Q9E,2024-08-18,0,0.3072376662,0.3045838496,0.3025414238,0.2963506718
OEwnyFwJ,2024-08-18,1,0.714578395,0.7162758309,0.7196457668,0.711226385
KKBlhhdK,2024-08-18,0,0.4308169849,0.4330496201,0.4338428093,0.4410973871
v7kqCnmg,2024-08-18,0,0.5280644361,0.5272292695,0.5281070545,0.5337274918
Ac0ZbGbE,2024-08-18,1,0.9515224405,0.9515448038,0.9517941751,0.9521505588
4AQMDKue,2024-08-19,0,0.3957916213,0.3884791074,0.3948130896,0.3955836692
8rXDFtBr,2024-08-19,1,0.5907833455,0.5987801639,0.5987360003,0.5976305156
fu7v1sdk,2024-08-19,1,0.4323107662,0.4326639436,0.4275146155,0.4270263253
4EfJYsvA,2024-08-19,1,0.8501634424,0.8567287129,0.8577163909,0.8565588449
xOOUBbA7,2024-08-19,0,0.4471117922,0.4326884934,0.4094310492,0.3989512973
GphZMOI8,2024-08-19,0,0.3462519056,0.3467718079,0.3469083268,0.3466098514
nik82ZFd,2024-08-19,1,0.5462773395,0.5463269759,0.5476765816,0.5548618562
IkOcpfwo,2024-08-19,1,0.6584473933,0.6599576775,0.6601707165,0.6619660344
ddP4LD4F,2024-08-19,1,0.2741794846,0.2733946778,0.2825127028,0.2706969762
lWLdNZZ2,2024-08-19,1,0.4506187003,0.4516243737,0.4521994733,0.4436663093
b9L863YR,2024-08-19,1,0.636773478,0.6372586043,0.6375291277,0.6380817488
C8704FUG,2024-08-19,1,0.6555644226,0.673472874,0.6824634211,0.6810481192
j70maLQ1,2024-08-19,0,0.5311211487,0.5373260249,0.5284308442,0.5298618702
IBDDJiZR,2024-08-19,0,0.3450295504,0.3391555714,0.3398458019,0.3406745985
CYYnYjlL,2024-08-19,1,0.5159734472,0.5265978031,0.5247966423,0.5260516449
OChhC9R1,2024-08-19,1,0.5095847131,0.5035467719,0.5046229073,0.504930569
Qmg7zvBC,2024-08-20,1,0.8484767294,0.8492092601,0.8516488866,0.8519574711
SxqSqrlQ,2024-08-20,1,0.4342439528,0.4295669158,0.426987187,0.4285645135
x0trL2mL,2024-08-20,1,0.4425200495,0.4423810045,0.441376813,0.4508011129
UFEhAoZ2,2024-08-20,0,0.352429156,0.3526325707,0.3535858591,0.3525790407
nNPbvMBm,2024-08-20,1,0.4566938678,0.4574848868,0.4544329912,0.4504512139
KzO6x0t0,2024-08-20,1,0.250846494,0.2516337132,0.2495615778,0.2496417162
8z192gaT,2024-08-20,1,0.9659259448,0.9656603119,0.9657651658,0.9664115379
rTFq8cVi,2024-08-20,0,0.2147309263,0.2128088725,0.2123372386,0.2106662924
0WjtMvdJ,2024-08-20,1,0.6848119037,0.6860891577,0.6844283221,0.6858196453
G6uvzDJ8,2024-08-20,0,0.1496266659,0.1473755623,0.1452138348,0.1380678708
4r4h6y04,2024-08-20,0,0.2853435889,0.2841815458,0.2778686778,0.2757801636
SpaqEVdk,2024-08-20,1,0.674769936,0.6764550101,0.6767514941,0.6732175279
SbvISUBr,2024-08-20,1,0.7119489257,0.7183551028,0.7173144412,0.7169948586
rR4eJ27e,2024-08-21,0,0.8491170705,0.8489623763,0.8492724438,0.8481124041
xpGGRuI5,2024-08-21,0,0.5892409976,0.5895584488,0.5879016234,0.5884369718
8zJffIBU,2024-08-21,1,0.3650086755,0.3569373328,0.3635607675,0.3622820671
j7SjTtT9,2024-08-21,0,0.5471696497,0.5469920986,0.5474926316,0.5514621231
roT00QCF,2024-08-21,1,0.557704989,0.5644139401,0.5634588122,0.563714982
v5AeoF1M,2024-08-21,1,0.7136189145,0.7143502833,0.7146274022,0.7103117985
I7kADizg,2024-08-21,1,0.6896295981,0.6896375545,0.6895438676,0.688393082
Ag4xXeBr,2024-08-21,1,0.5792786652,0.5863422427,0.5790414418,0.5751803289
vNXYFQ6D,2024-08-21,0,0.4963265775,0.4962800432,0.490481635,0.4893532858
S8imkeXQ,2024-08-21,1,0.4885575827,0.4949176209,0.4858898648,0.485292045
dKebu2iM,2024-08-21,1,0.6104295173,0.605411547,0.6054311004,0.6047188837
h21vHQto,2024-08-21,0,0.3317699965,0.3266281401,0.3264295625,0.3321429819
GS4IrmBm,2024-08-21,0,0.2840660101,0.2845045482,0.2845919004,0.2852228453
rXNeF8Yh,2024-08-21,1,0.6989054221,0.6950701007,0.6949570084,0.7025284215
S4yKT7KD,2024-08-21,1,0.7390917737,0.73854235,0.7393750139,0.7335853592
CYf3COUi,2024-08-21,0,0.251823426,0.2543100823,0.2542598627,0.2535997833
Ue8CH7uQ,2024-08-22,1,0.6655998635,0.6701459032,0.6694825106,0.6683890507
6up2Q1Cr,2024-08-22,0,0.4906381728,0.4903164826,0.4844538538,0.4851642921
dKJQmLDa,2024-08-22,1,0.6005615155,0.5951193445,0.5955194858,0.5966015068
vBVc1Yrh,2024-08-22,0,0.45625132,0.4516541015,0.449614303,0.4500270833
0QJ6aCD4,2024-08-22,1,0.5203496308,0.5150048592,0.515006822,0.5135557224
GWf4KmPH,2024-08-22,1,0.6003826051,0.6002888288,0.595894124,0.5989803986
M3rM2XGb,2024-08-22,0,0.3003117821,0.2960444046,0.2963838472,0.2998342028
8jNEcjrH,2024-08-22,1,0.3359763232,0.3375227384,0.3363697782,0.3354381795
zBYOIH1n,2024-08-23,1,0.3362971635,0.3324023783,0.3381814941,0.3373015279
WOnRzFYi,2024-08-23,1,0.4274105786,0.431893496,0.4319698258,0.4301109194
jT9vDBto,2024-08-23,1,0.5260338291,0.5266379522,0.5265492083,0.5273226915
d2dI8B7k,2024-08-23,1,0.3554700311,0.3522395658,0.3521767454,0.3504629284
v5ACgPMG,2024-08-24,0,0.6760696588,0.6761137641,0.6721565375,0.673133472
WOQRbKbd,2024-08-24,0,0.3837274493,0.3851136949,0.3862142309,0.3869404194
Ekq8Sf7M,2024-08-26,1,0.4353485067,0.4350626351,0.4391161367,0.439967789
UFlwNYUq,2024-08-26,0,0.3165428318,0.3161276253,0.3170095216,0.317472455
Ic68egy9,2024-08-26,1,0.6806950919,0.6751227041,0.6740344395,0.6739161785
K417Wo2t,2024-08-26,1,0.8445228843,0.8449997247,0.8420862688,0.8409182575
K8gvEx9l,2024-08-26,1,0.724698143,0.72516796,0.7240621637,0.7173660433
OdbOS315,2024-08-26,1,0.4768129135,0.4775564063,0.4726594741,0.4730906647
vRZk8WKE,2024-08-26,1,0.2599993239,0.2608599047,0.2619591153,0.2637041162
UyQDZBEk,2024-08-26,1,0.4788317066,0.4731696963,0.4730028283,0.4740415655
4hRcCrHO,2024-08-26,1,0.4321206486,0.4309179322,0.4311871158,0.4312474018
nHMluYjS,2024-08-26,0,0.3016940676,0.3001916207,0.2995789708,0.3113922625
2ioeAf8D,2024-08-26,1,0.7595648065,0.776578535,0.7897542322,0.805428063
CKs4pTS7,2024-08-26,0,0.1891123568,0.1888873355,0.1891280854,0.1856664973
INkaUGxA,2024-08-26,0,0.1140850995,0.1153089665,0.1169008796,0.1166582915
C2WCcHO7,2024-08-26,1,0.3546545195,0.3465497569,0.3398889577,0.3360051497
pCnXQsWH,2024-08-26,0,0.3107060955,0.3055556449,0.305262418,0.3052761213
x2TLXkq2,2024-08-26,1,0.6608629044,0.6655656854,0.6645342423,0.6655191227
U1948ZFj,2024-08-26,0,0.250296543,0.2496590732,0.2484589361,0.2478938574
GCvZaM7K,2024-08-26,0,0.4581830727,0.4567863672,0.4580347815,0.4672170771
E3OtsfMF,2024-08-26,1,0.7666542138,0.7653076364,0.7642576497,0.7635624997
EPB3yX6C,2024-08-26,1,0.5351534074,0.5310374146,0.5236496454,0.5259669267
GWfGUPWh,2024-08-26,0,0.5246629043,0.5252973945,0.5236916946,0.5249573512
0tOb6AkR,2024-08-26,0,0.2823516392,0.2782418435,0.2821481736,0.2818422639
Ghlenkbe,2024-08-26,0,0.6490117566,0.6565370192,0.6621499085,0.6657728009
QN9GgX5L,2024-08-26,1,0.7788334188,0.7816829624,0.7767396405,0.7770616531
SAEaLKGE,2024-08-26,1,0.8409840977,0.8421650966,0.8334185132,0.8340697261
KSHLQFhf,2024-08-26,1,0.816232604,0.8171999426,0.8025962562,0.8039547933
AgYlE4nC,2024-08-26,0,0.42307611,0.4227866852,0.4233220171,0.4219962784
IyVXrGi3,2024-08-26,1,0.4543778081,0.4597683551,0.4599877757,0.4599443813
EVEDSyOs,2024-08-26,0,0.1906883473,0.1888825726,0.1883540505,0.1885549317
jVxnLCad,2024-08-26,1,0.6211484447,0.6213695482,0.6220573093,0.6236620444
pAiiWx8c,2024-08-26,0,0.5578015758,0.5622110844,0.5571015054,0.557603036
zyI7JboR,2024-08-26,0,0.06019839826,0.0593424179,0.06034741542,0.06107619217
t4o0R4Tb,2024-08-27,0,0.2470007483,0.245926099,0.2440614932,0.2447392913
xltWNacm,2024-08-27,1,0.6265618012,0.6202254044,0.620500002,0.6249452115
2JZ8PrbB,2024-08-27,0,0.8154851841,0.8152978392,0.8105411577,0.8095841344
